,53,2025-02-10,NOP,@,OKC,"L, 101-137",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,54,2025-02-12,NOP,,SAC,"L, 111-119",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,55,2025-02-13,NOP,,SAC,"W, 140-133 (OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,56,2025-02-21,NOP,@,DAL,"L, 103-111",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,57,2025-02-23,NOP,,SAS,"W, 114-96",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,58,2025-02-25,NOP,,SAS,"W, 109-103",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,59,2025-02-27,NOP,@,PHO,"W, 124-116",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,60,2025-02-28,NOP,@,PHO,"L, 108-125",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Dejounte Murray
,61,2025-03-02,NOP,@,UTA,"W, 128-121",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,62,2025-03-04,NOP,@,LAL,"L, 115-136",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,63,2025-03-06,NOP,,HOU,"L, 97-109",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,64,2025-03-08,NOP,@,HOU,"L, 117-146",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,65,2025-03-09,NOP,,MEM,"L, 104-107",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,66,2025-03-11,NOP,,LAC,"W, 127-120",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,67,2025-03-13,NOP,,ORL,"L, 93-113",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,68,2025-03-15,NOP,@,SAS,"L, 115-119",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,69,2025-03-17,NOP,,DET,"L, 81-127",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,70,2025-03-19,NOP,@,MIN,"W, 119-115",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,71,2025-03-21,NOP,@,MIN,"L, 93-134",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,72,2025-03-23,NOP,@,DET,"L, 130-136",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,73,2025-03-24,NOP,,PHI,"W, 112-99",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,74,2025-03-28,NOP,,GSW,"L, 95-111",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,75,2025-03-30,NOP,,CHO,"W, 98-94",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Dejounte Murray
,76,2025-04-02,NOP,@,LAC,"L, 98-114",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,77,2025-04-04,NOP,@,LAL,"L, 108-124",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,78,2025-04-06,NOP,,MIL,"L, 107-111",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,79,2025-04-08,NOP,@,BRK,"L, 114-119",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,80,2025-04-10,NOP,@,MIL,"L, 111-136",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,81,2025-04-11,NOP,,MIA,"L, 104-153",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
,82,2025-04-13,NOP,,OKC,"L, 100-115",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Dejounte Murray
221,1,2024-10-23,NOP,,CHI,"W, 123-111",*,32:41,1,6,.167,0,3,.000,1,3,.333,.167,0,0,,1,3,4,2,2,0,0,3,2,2.0,5,Herbert Jones
222,2,2024-10-25,NOP,@,POR,"W, 105-103",*,29:11,4,9,.444,0,3,.000,4,6,.667,.444,0,0,,1,0,1,1,2,1,2,1,8,5.0,-4,Herbert Jones
223,3,2024-10-27,NOP,@,POR,"L, 103-125",*,31:10,5,7,.714,1,3,.333,4,4,1.000,.786,1,2,.500,2,0,2,1,2,0,2,5,12,8.8,-24,Herbert Jones
224,4,2024-10-29,NOP,@,GSW,"L, 106-124",*,20:01,2,3,.667,1,2,.500,1,1,1.000,.833,0,0,,0,3,3,0,1,0,1,0,5,4.6,7,Herbert Jones
,5,2024-10-30,NOP,@,GSW,"L, 89-104",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Herbert Jones
,6,2024-11-01,NOP,,IND,"W, 125-118",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,7,2024-11-03,NOP,,ATL,"L, 111-126",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,8,2024-11-04,NOP,,POR,"L, 100-118",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,9,2024-11-06,NOP,,CLE,"L, 122-131",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,10,2024-11-08,NOP,@,ORL,"L, 88-115",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,11,2024-11-11,NOP,,BRK,"L, 105-107",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,12,2024-11-13,NOP,@,OKC,"L, 88-106",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,13,2024-11-15,NOP,,DEN,"W, 101-94",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,14,2024-11-16,NOP,,LAL,"L, 99-104",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,15,2024-11-19,NOP,@,DAL,"L, 91-132",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,16,2024-11-20,NOP,@,CLE,"L, 100-128",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,17,2024-11-22,NOP,,GSW,"L, 108-112",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,18,2024-11-25,NOP,@,IND,"L, 110-114",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,19,2024-11-27,NOP,,TOR,"L, 93-119",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,20,2024-11-29,NOP,@,MEM,"L, 109-120",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Herbert Jones
,21,2024-12-01,NOP,@,NYK,"L, 85-118",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,22,2024-12-02,NOP,@,ATL,"L, 112-124",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
225,23,2024-12-05,NOP,,PHO,"W, 126-124",*,31:40,4,11,.364,2,5,.400,2,6,.333,.455,2,4,.500,0,7,7,5,4,1,1,3,12,13.2,13,Herbert Jones
226,24,2024-12-07,NOP,,OKC,"L, 109-119",*,37:07,8,10,.800,2,4,.500,6,6,1.000,.900,6,7,.857,1,3,4,4,0,1,5,5,24,17.9,-5,Herbert Jones
227,25,2024-12-08,NOP,@,SAS,"L, 116-121",*,37:31,5,10,.500,1,4,.250,4,6,.667,.550,1,2,.500,1,2,3,1,2,1,1,3,12,9.1,-2,Herbert Jones
228,26,2024-12-12,NOP,,SAC,"L, 109-111",*,35:24,3,10,.300,1,4,.250,2,6,.333,.350,0,0,,1,6,7,4,1,0,2,3,7,4.3,-5,Herbert Jones
229,27,2024-12-15,NOP,@,IND,"L, 104-119",*,37:52,6,17,.353,2,8,.250,4,9,.444,.412,5,5,1.000,3,2,5,3,4,0,3,3,19,14.1,-13,Herbert Jones
230,28,2024-12-19,NOP,@,HOU,"L, 113-133",*,31:34,6,14,.429,4,8,.500,2,6,.333,.571,4,4,1.000,1,1,2,2,0,0,1,3,20,12.8,-21,Herbert Jones
231,29,2024-12-21,NOP,,NYK,"L, 93-104",*,32:49,1,7,.143,1,4,.250,0,3,.000,.214,2,4,.500,2,2,4,4,3,0,1,6,5,4.1,4,Herbert Jones
232,30,2024-12-22,NOP,,DEN,"L, 129-132 (OT)",*,39:14,3,8,.375,0,2,.000,3,6,.500,.375,2,2,1.000,1,5,6,6,4,1,4,3,8,9.5,3,Herbert Jones
233,31,2024-12-26,NOP,,HOU,"L, 111-128",*,30:52,5,13,.385,0,2,.000,5,11,.455,.385,0,0,,4,2,6,7,0,0,2,2,10,8.4,-4,Herbert Jones
234,32,2024-12-27,NOP,,MEM,"L, 124-132",*,27:49,2,6,.333,0,3,.000,2,3,.667,.333,0,0,,2,3,5,3,3,2,2,5,4,5.4,4,Herbert Jones
235,33,2024-12-30,NOP,,LAC,"L, 113-116",*,33:26,6,10,.600,2,3,.667,4,7,.571,.700,4,4,1.000,2,2,4,5,2,0,1,4,18,18.3,7,Herbert Jones
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Herbert Jones
236,34,2025-01-01,NOP,@,MIA,"L, 108-119",*,38:57,3,5,.600,0,1,.000,3,4,.750,.600,2,2,1.000,0,4,4,4,1,0,2,5,8,6.7,0,Herbert Jones
237,35,2025-01-03,NOP,,WAS,"W, 132-120",*,33:16,4,6,.667,2,3,.667,2,3,.667,.833,0,0,,0,1,1,6,2,0,1,5,10,10.9,27,Herbert Jones
238,36,2025-01-05,NOP,@,WAS,"W, 110-98",*,37:36,4,8,.500,1,4,.250,3,4,.750,.563,2,2,1.000,0,4,4,1,2,2,1,1,11,10.9,2,Herbert Jones
239,37,2025-01-07,NOP,,MIN,"L, 97-104",*,31:40,3,9,.333,2,5,.400,1,4,.250,.444,2,2,1.000,0,6,6,5,0,0,2,4,10,6.6,3,Herbert Jones
240,38,2025-01-08,NOP,,POR,"L, 100-119",*,18:18,0,3,.000,0,1,.000,0,2,.000,.000,0,0,,0,0,0,1,2,0,1,2,0,-1.2,-17,Herbert Jones
,39,2025-01-10,NOP,@,PHI,"W, 123-115",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,40,2025-01-12,NOP,@,BOS,"L, 119-120",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,41,2025-01-14,NOP,@,CHI,"W, 119-113",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,42,2025-01-15,NOP,,DAL,"W, 119-116",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,43,2025-01-17,NOP,,UTA,"W, 136-123",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,44,2025-01-20,NOP,,UTA,"W, 123-119 (OT)",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,45,2025-01-24,NOP,@,MEM,"L, 126-139",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,46,2025-01-25,NOP,@,CHO,"L, 92-123",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,47,2025-01-27,NOP,@,TOR,"L, 104-113",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,48,2025-01-29,NOP,,DAL,"L, 136-137",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,49,2025-01-31,NOP,,BOS,"L, 116-118",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Herbert Jones
,50,2025-02-03,NOP,@,DEN,"L, 113-125",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,51,2025-02-05,NOP,@,DEN,"L, 119-144",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,52,2025-02-08,NOP,@,SAC,"L, 118-123",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,53,2025-02-10,NOP,@,OKC,"L, 101-137",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,54,2025-02-12,NOP,,SAC,"L, 111-119",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,55,2025-02-13,NOP,,SAC,"W, 140-133 (OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,56,2025-02-21,NOP,@,DAL,"L, 103-111",Not With Team,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,57,2025-02-23,NOP,,SAS,"W, 114-96",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,58,2025-02-25,NOP,,SAS,"W, 109-103",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,59,2025-02-27,NOP,@,PHO,"W, 124-116",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,60,2025-02-28,NOP,@,PHO,"L, 108-125",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Herbert Jones
,61,2025-03-02,NOP,@,UTA,"W, 128-121",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,62,2025-03-04,NOP,@,LAL,"L, 115-136",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,63,2025-03-06,NOP,,HOU,"L, 97-109",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,64,2025-03-08,NOP,@,HOU,"L, 117-146",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,65,2025-03-09,NOP,,MEM,"L, 104-107",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,66,2025-03-11,NOP,,LAC,"W, 127-120",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,67,2025-03-13,NOP,,ORL,"L, 93-113",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,68,2025-03-15,NOP,@,SAS,"L, 115-119",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,69,2025-03-17,NOP,,DET,"L, 81-127",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,70,2025-03-19,NOP,@,MIN,"W, 119-115",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,71,2025-03-21,NOP,@,MIN,"L, 93-134",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,72,2025-03-23,NOP,@,DET,"L, 130-136",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,73,2025-03-24,NOP,,PHI,"W, 112-99",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,74,2025-03-28,NOP,,GSW,"L, 95-111",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,75,2025-03-30,NOP,,CHO,"W, 98-94",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Herbert Jones
,76,2025-04-02,NOP,@,LAC,"L, 98-114",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,77,2025-04-04,NOP,@,LAL,"L, 108-124",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,78,2025-04-06,NOP,,MIL,"L, 107-111",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,79,2025-04-08,NOP,@,BRK,"L, 114-119",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,80,2025-04-10,NOP,@,MIL,"L, 111-136",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,81,2025-04-11,NOP,,MIA,"L, 104-153",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,82,2025-04-13,NOP,,OKC,"L, 100-115",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Herbert Jones
,1,2024-10-23,NOP,,CHI,"W, 123-111",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
185,2,2024-10-25,NOP,@,POR,"W, 105-103",*,29:06,4,15,.267,0,1,.000,4,14,.286,.267,8,14,.571,3,8,11,7,1,3,1,3,16,15.0,7,Zion Williamson
186,3,2024-10-27,NOP,@,POR,"L, 103-125",*,28:02,3,12,.250,0,0,,3,12,.250,.250,8,10,.800,2,1,3,4,0,1,3,3,14,7.0,-5,Zion Williamson
187,4,2024-10-29,NOP,@,GSW,"L, 106-124",*,30:24,12,19,.632,1,2,.500,11,17,.647,.658,6,8,.750,2,6,8,3,0,1,7,3,31,19.5,-14,Zion Williamson
188,5,2024-10-30,NOP,@,GSW,"L, 89-104",*,32:44,5,20,.250,0,1,.000,5,19,.263,.250,2,7,.286,6,6,12,4,0,1,4,3,12,2.3,-16,Zion Williamson
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Zion Williamson
189,6,2024-11-01,NOP,,IND,"W, 125-118",*,36:54,14,20,.700,1,2,.500,13,18,.722,.725,5,8,.625,1,5,6,10,2,0,3,3,34,31.4,17,Zion Williamson
,7,2024-11-03,NOP,,ATL,"L, 111-126",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,8,2024-11-04,NOP,,POR,"L, 100-118",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
190,9,2024-11-06,NOP,,CLE,"L, 122-131",*,29:12,9,18,.500,0,0,,9,18,.500,.500,11,13,.846,2,6,8,4,1,1,4,3,29,21.7,-3,Zion Williamson
,10,2024-11-08,NOP,@,ORL,"L, 88-115",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,11,2024-11-11,NOP,,BRK,"L, 105-107",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,12,2024-11-13,NOP,@,OKC,"L, 88-106",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,13,2024-11-15,NOP,,DEN,"W, 101-94",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,14,2024-11-16,NOP,,LAL,"L, 99-104",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,15,2024-11-19,NOP,@,DAL,"L, 91-132",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,16,2024-11-20,NOP,@,CLE,"L, 100-128",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,17,2024-11-22,NOP,,GSW,"L, 108-112",Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,18,2024-11-25,NOP,@,IND,"L, 110-114",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,19,2024-11-27,NOP,,TOR,"L, 93-119",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,20,2024-11-29,NOP,@,MEM,"L, 109-120",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Zion Williamson
,21,2024-12-01,NOP,@,NYK,"L, 85-118",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,22,2024-12-02,NOP,@,ATL,"L, 112-124",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,23,2024-12-05,NOP,,PHO,"W, 126-124",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,24,2024-12-07,NOP,,OKC,"L, 109-119",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,25,2024-12-08,NOP,@,SAS,"L, 116-121",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,26,2024-12-12,NOP,,SAC,"L, 109-111",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,27,2024-12-15,NOP,@,IND,"L, 104-119",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,28,2024-12-19,NOP,@,HOU,"L, 113-133",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,29,2024-12-21,NOP,,NYK,"L, 93-104",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,30,2024-12-22,NOP,,DEN,"L, 129-132 (OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,31,2024-12-26,NOP,,HOU,"L, 111-128",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,32,2024-12-27,NOP,,MEM,"L, 124-132",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,33,2024-12-30,NOP,,LAC,"L, 113-116",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Zion Williamson
,34,2025-01-01,NOP,@,MIA,"L, 108-119",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,35,2025-01-03,NOP,,WAS,"W, 132-120",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,36,2025-01-05,NOP,@,WAS,"W, 110-98",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
191,37,2025-01-07,NOP,,MIN,"L, 97-104",*,27:40,9,15,.600,0,2,.000,9,13,.692,.600,4,9,.444,4,2,6,4,3,1,4,3,22,17.8,8,Zion Williamson
,38,2025-01-08,NOP,,POR,"L, 100-119",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,39,2025-01-10,NOP,@,PHI,"W, 123-115",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
192,40,2025-01-12,NOP,@,BOS,"L, 119-120",*,28:07,5,15,.333,0,2,.000,5,13,.385,.333,6,7,.857,1,6,7,3,5,0,2,1,16,14.3,4,Zion Williamson
193,41,2025-01-14,NOP,@,CHI,"W, 119-113",*,23:53,10,14,.714,0,0,,10,14,.714,.714,1,4,.250,5,2,7,9,0,1,4,3,21,19.9,7,Zion Williamson
,42,2025-01-15,NOP,,DAL,"W, 119-116",Not With Team,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
194,43,2025-01-17,NOP,,UTA,"W, 136-123",*,22:35,11,21,.524,0,0,,11,21,.524,.524,2,5,.400,8,6,14,6,0,3,2,4,24,22.6,5,Zion Williamson
,44,2025-01-20,NOP,,UTA,"W, 123-119 (OT)",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
,45,2025-01-24,NOP,@,MEM,"L, 126-139",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
195,46,2025-01-25,NOP,@,CHO,"L, 92-123",*,26:11,11,20,.550,0,0,,11,20,.550,.550,6,8,.750,3,8,11,2,1,1,4,4,28,19.6,-20,Zion Williamson
196,47,2025-01-27,NOP,@,TOR,"L, 104-113",*,27:28,13,18,.722,0,0,,13,18,.722,.722,5,8,.625,0,7,7,2,0,3,3,4,31,23.4,-11,Zion Williamson
197,48,2025-01-29,NOP,,DAL,"L, 136-137",*,28:14,11,18,.611,0,1,.000,11,17,.647,.611,7,9,.778,4,2,6,7,2,0,2,1,29,27.9,7,Zion Williamson
,49,2025-01-31,NOP,,BOS,"L, 116-118",Inactive,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
Gcar,Gtm,Date,Team,,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Zion Williamson
198,50,2025-02-03,NOP,@,DEN,"L, 113-125",*,28:21,5,13,.385,0,0,,5,13,.385,.385,4,6,.667,1,5,6,5,1,1,1,3,14,11.3,1,Zion Williamson
199,51,2025-02-05,NOP,@,DEN,"L, 119-144",*,26:47,11,19,.579,0,0,,11,19,.579,.579,6,9,.667,2,4,6,4,2,0,3,0,28,22.3,-5,Zion Williamson
200,52,2025-02-08,NOP,@,SAC,"L, 118-123",*,27:51,16,21,.762,0,0,,16,21,.762,.762,8,11,.727,1,3,4,4,2,0,3,4,40,32.3,4,Zion Williamson
201,53,2025-02-10,NOP,@,OKC,"L, 101-137",*,26:03,6,11,.545,0,0,,6,11,.545,.545,5,9,.556,1,1,2,5,1,0,5,5,17,8.6,-26,Zion Williamson
202,54,2025-02-12,NOP,,SAC,"L, 111-119",*,27:46,13,18,.722,1,1,1.000,12,17,.706,.750,6,9,.667,3,6,9,7,2,0,1,4,33,32.6,13,Zion Williamson
,55,2025-02-13,NOP,,SAC,"W, 140-133 (OT)",Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,Zion Williamson
203,56,2025-02-21,NOP,@,DAL,"L, 103-111",*,27:22,11,15,.733,0,0,,11,15,.733,.733,7,11,.636,3,4,7,3,2,0,3,3,29,24.5,0,Zion Williamson
204,57,2025-02-23,NOP,,SAS,"W, 114-96",*,27:52,8,17,.471,0,0,,8,17,.471,.471,6,10,.600,2,7,9,3,2,2,1,1,22,19.3,23,Zion Williamson
